id1,id2,id3
30,1925,1
31,1,1
32,1,1
32,2169,1
33,1,1
33,11,1
33,83,1
33,115,1
33,338,1
33,711,1
33,778,1
33,850,1
33,1034,1
33,1099,1
33,1887,1
33,2462,1
33,2489,1
33,3390,1
34,1,1
35,1,1
35,45,1
35,1399,1
36,1,1
36,681,1
37,1,1
37,7,1
37,14,1
37,27,1
37,38,1
37,43,1
37,72,1
37,94,1
37,96,1
37,97,1
37,132,1
37,133,1
37,134,1
37,174,1
37,234,1
37,239,1
37,249,1
37,281,1
37,282,1
37,305,1
37,354,1
37,355,1
37,359,1
37,378,1
37,534,1
37,535,1
37,544,1
37,555,1
37,715,1
37,876,1
37,890,1
37,910,1
37,920,1
37,961,1
37,1093,1
37,1238,1
37,1679,1
37,1683,1
37,1688,1
37,1860,1
37,1871,1
37,1872,1
37,1873,1
37,1874,1
37,1875,1
37,1876,1
37,1877,1
37,1878,1
37,1879,1
37,1880,1
37,1881,1
37,1882,1
37,1883,1
37,1884,1
37,1885,1
37,1886,1
37,1887,1
37,1888,1
37,1889,1
37,1890,1
37,1891,1
37,1892,1
37,1893,1
37,1894,1
37,1895,1
37,1896,1
37,1897,1
37,1898,1
37,1899,1
37,1900,1
37,1901,1
37,1902,1
37,1903,1
37,1904,1
37,1905,1
37,1906,1
37,1907,1
37,1908,1
38,1,1
38,7,1
38,14,1
38,37,1
38,45,1
38,53,1
38,72,1
38,134,1
38,136,1
38,142,1
38,234,1
38,297,1
38,305,1
38,323,1
38,353,1
38,360,1
38,395,1
38,555,1
38,558,1
38,560,1
38,631,1
38,637,1
38,917,1
38,930,1
38,940,1
38,958,1
38,969,1
38,1204,1
38,1259,1
38,1442,1
38,1679,1
38,1872,1
38,1891,1
38,1905,1
38,1907,1
38,1959,1
38,2134,1
38,2169,1
38,2180,1
38,2364,1
38,2365,1
38,2366,1
38,2367,1
38,2368,1
38,2369,1
38,2370,1
38,2371,1
38,2372,1
38,2373,1
38,2374,1
38,2375,1
38,2376,1
38,2377,1
38,2378,1
38,2379,1
38,2380,1
38,2381,1
38,2382,1
39,1,1
39,18,1
39,53,1
39,79,1
39,81,1
39,181,-1
39,185,1
39,195,1
39,238,1
39,264,1
39,355,1
39,422,1
39,539,1
39,563,1
39,571,1
39,609,1
39,610,1
39,612,1
39,652,1
39,709,1
39,716,1
39,731,1
39,735,1
39,743,1
39,770,1
39,784,1
39,816,1
39,850,1
39,1007,1
39,1026,1
39,1037,1
39,1067,1
39,1069,1
39,1119,1
39,1510,-1
39,1583,1
39,2740,1
39,2741,1
40,1,1
40,22,1
40,162,1
40,178,1
40,563,1
40,612,1
40,690,1
40,743,1
40,751,1
40,793,1
40,1008,1
41,1,1
41,1871,1
41,1876,1
42,1,1
42,113,1
42,243,1
42,244,1
42,247,1
42,258,1
42,259,1
42,268,1
42,276,1
42,287,1
42,540,1
42,547,1
42,570,1
42,682,1
42,711,1
42,715,1
42,718,1
42,757,1
42,768,1
42,876,1
42,1109,1
42,1239,1
42,1328,1
42,2715,1
43,1,1
43,8,1
43,20,1
43,22,1
43,30,1
43,46,1
43,49,1
43,53,1
43,70,1
43,79,1
43,80,1
43,82,1
43,117,1
43,124,1
43,128,1
43,129,1
43,131,1
43,133,1
43,135,1
43,139,1
43,140,1
43,149,1
43,174,1
43,181,-1
43,189,1
43,221,1
43,244,1
43,253,1
43,258,1
43,261,1
43,276,1
43,282,1
43,283,1
43,284,1
43,301,1
43,303,1
43,320,1
43,349,1
43,355,1
43,356,1
43,360,1
43,366,1
43,373,1
43,464,1
43,521,1
43,528,1
43,529,1
43,540,-1
43,541,1
43,542,1
43,544,1
43,547,1
43,548,1
43,552,1
43,555,1
43,556,1
43,557,1
43,562,1
43,563,1
43,564,1
43,571,-1
43,574,1
43,579,1
43,587,1
43,588,-1
43,589,-1
43,590,1
43,595,1
43,610,1
43,611,1
43,612,1
43,613,1
43,616,1
43,617,1
43,620,1
43,622,1
43,624,1
43,625,1
43,626,1
43,627,1
43,637,1
43,659,1
43,675,1
43,681,1
43,682,1
43,684,1
43,690,1
43,704,-1
43,709,1
43,710,1
43,711,1
43,715,1
43,716,1
43,731,1
43,735,1
43,743,1
43,757,-1
43,762,1
43,769,1
43,782,1
43,784,1
43,794,1
43,799,1
43,808,1
43,810,1
43,812,1
43,816,1
43,839,1
43,842,1
43,856,1
43,878,-1
43,880,1
43,888,1
43,910,1
43,932,1
43,950,1
43,953,1
43,989,1
43,1009,1
43,1010,1
43,1021,1
43,1024,1
43,1026,1
43,1032,1
43,1038,1
43,1046,1
43,1048,1
43,1101,1
43,1107,1
43,1158,1
43,1162,1
43,1189,1
43,1206,1
43,1228,-1
43,1283,1
43,1293,1
43,1299,1
43,1311,1
43,1320,1
43,1327,1
43,1354,1
43,1358,1
43,1360,1
43,1362,1
43,1408,1
43,1437,1
43,1442,-1
43,1444,1
43,1459,1
43,1462,1
43,1477,1
43,1481,1
43,1505,1
43,1508,1
43,1509,1
43,1510,1
43,1511,-1
43,1512,1
43,1513,1
43,1514,1
43,1516,1
43,1517,1
43,1518,1
43,1519,1
43,1523,1
43,1524,1
43,1525,1
43,1526,-1
43,1527,1
43,1528,1
43,1529,1
43,1530,1
43,1531,1
43,1533,1
43,1534,1
43,1535,-1
43,1536,1
43,1537,1
43,1538,1
43,1539,1
43,1540,1
43,1541,1
43,1543,1
43,1544,1
43,1545,1
43,1546,1
43,1547,1
43,1548,1
43,1549,1
43,1550,1
43,1551,1
43,1552,1
43,1553,1
43,1554,1
43,1555,1
43,1556,1
43,1557,-1
43,1558,-1
43,1559,-1
43,1560,-1
43,1561,-1
43,1562,-1
43,1563,-1
44,1,1
44,30,1
44,351,1
44,681,1
44,842,1
44,1321,1
44,3429,1
45,1,1
45,46,1
45,49,1
45,55,1
45,261,1
45,539,1
45,571,-1
45,604,1
45,627,-1
45,681,-1
45,1032,-1
45,1133,-1
45,1134,1
45,1189,-1
45,1611,-1
45,1659,-1
45,1699,1
45,1701,1
45,1702,1
45,1705,1
45,1709,1
45,1725,1
45,1738,1
45,1793,1
45,1806,-1
45,2139,1
45,2140,-1
46,1,1
46,8,1
46,20,1
46,21,1
46,30,1
46,43,-1
46,45,1
46,49,1
46,50,-1
46,53,-1
46,55,1
46,69,1
46,70,1
46,80,1
46,82,1
46,133,-1
46,135,1
46,136,1
46,140,1
46,157,1
46,261,-1
46,262,1
46,269,1
46,284,1
46,513,1
46,520,1
46,528,1
46,529,-1
46,532,1
46,534,1
46,535,1
46,539,1
46,541,-1
46,542,-1
46,545,1
46,554,1
46,556,1
46,562,1
46,563,-1
46,567,-1
46,571,-1
46,582,1
46,583,1
46,584,1
46,587,1
46,588,-1
46,590,1
46,604,1
46,608,1
46,617,-1
46,627,1
46,635,1
46,673,1
46,674,-1
46,675,-1
46,677,-1
46,681,-1
46,682,1
46,689,-1
46,698,-1
46,701,-1
46,711,1
46,767,1
46,769,1
46,804,1
46,876,1
46,910,1
46,1021,1
46,1032,-1
46,1133,-1
46,1134,1
46,1178,1
46,1189,-1
46,1221,1
46,1316,-1
46,1328,1
46,1387,-1
46,1388,-1
46,1423,1
46,1424,-1
46,1427,1
46,1428,1
46,1485,1
46,1504,1
46,1564,1
46,1574,1
46,1575,1
46,1577,1
46,1611,1
46,1622,1
46,1659,-1
46,1697,-1
46,1698,1
46,1699,1
46,1701,1
46,1702,1
46,1703,1
46,1704,1
46,1705,1
46,1706,1
46,1707,1
46,1708,1
46,1709,1
46,1710,1
46,1711,1
46,1712,1
46,1713,1
46,1714,1
46,1715,1
46,1716,1
46,1717,1
46,1719,1
46,1721,1
46,1723,1
46,1724,1
46,1725,1
46,1726,1
46,1727,1
46,1728,1
46,1729,1
46,1730,1
46,1731,1
46,1732,1
46,1733,-1
46,1734,1
46,1736,-1
46,1738,1
46,1739,1
46,1740,1
46,1741,1
46,1742,1
46,1743,1
46,1745,1
46,1746,1
46,1747,1
46,1748,1
46,1749,1
46,1750,1
46,1751,1
46,1752,1
46,1753,1
46,1754,1
46,1755,1
46,1756,1
46,1757,1
46,1758,1
46,1759,1
46,1760,1
46,1761,1
46,1762,1
46,1763,1
46,1764,1
46,1765,1
46,1766,1
46,1767,1
46,1768,1
46,1769,1
46,1770,1
46,1771,1
46,1772,1
46,1773,1
46,1774,1
46,1775,1
46,1776,1
46,1777,1
46,1778,1
46,1779,1
46,1780,1
46,1781,1
46,1782,1
46,1783,1
46,1784,1
46,1785,1
46,1786,1
46,1787,1
46,1788,1
46,1789,1
46,1790,1
46,1791,1
46,1792,1
46,1793,1
46,1794,1
46,1795,1
46,1796,-1
46,1797,-1
46,1798,-1
46,1799,-1
46,1800,-1
46,1801,-1
46,1802,-1
46,1803,-1
46,1804,-1
46,1805,-1
46,1806,-1
46,1807,-1
46,1808,-1
46,1809,-1
47,1,1
47,149,1
48,1,1
48,21,1
48,30,1
48,50,1
48,51,1
48,72,1
48,135,1
48,136,1
48,139,1
48,517,1
48,531,1
48,534,1
48,538,1
48,552,1
48,579,1
48,594,1
48,601,1
48,634,1
48,672,1
48,675,1
48,680,1
48,686,1
48,701,1
48,821,1
48,989,1
48,996,1
48,1206,1
48,1428,1
48,1485,1
48,1818,1
48,1984,1
48,2205,1
49,1,1
49,8,1
49,11,1
49,13,1
49,20,1
49,21,1
49,30,1
49,37,1
49,43,-1
49,45,1
49,46,1
49,50,1
49,51,1
49,53,1
49,55,1
49,70,1
49,72,1
49,74,1
49,83,1
49,96,1
49,133,-1
49,135,1
49,136,1
49,137,1
49,139,1
49,144,1
49,149,1
49,153,1
49,269,1
49,302,1
49,305,1
49,342,1
49,349,1
49,356,1
49,363,1
49,373,1
49,393,1
49,396,1
49,402,1
49,513,1
49,517,1
49,519,1
49,521,1
49,524,1
49,525,1
49,526,1
49,527,1
49,528,1
49,529,1
49,530,1
49,531,1
49,533,1
49,534,1
49,535,1
49,536,1
49,537,1
49,538,1
49,541,1
49,542,1
49,543,1
49,544,1
49,545,1
49,546,1
49,547,1
49,548,1
49,549,1
49,550,1
49,551,1
49,553,1
49,554,1
49,556,1
49,557,1
49,558,1
49,560,1
49,561,1
49,562,1
49,563,1
49,564,1
49,566,1
49,568,1
49,569,1
49,571,1
49,572,1
49,573,1
49,574,1
49,575,1
49,576,1
49,579,1
49,580,1
49,581,1
49,585,1
49,586,1
49,588,-1
49,589,-1
49,590,1
49,591,1
49,592,1
49,593,1
49,594,1
49,595,1
49,596,1
49,597,1
49,598,1
49,600,1
49,601,1
49,602,1
49,603,1
49,605,1
49,606,1
49,610,1
49,611,1
49,612,1
49,613,1
49,616,1
49,617,1
49,619,1
49,620,1
49,621,1
49,623,1
49,624,1
49,625,1
49,627,1
49,628,1
49,629,1
49,630,1
49,634,1
49,635,1
49,636,1
49,637,1
49,638,1
49,640,1
49,641,1
49,642,1
49,643,1
49,644,1
49,645,1
49,646,1
49,647,1
49,648,1
49,649,1
49,650,1
49,651,1
49,652,1
49,653,1
49,654,1
49,655,1
49,656,1
49,657,1
49,658,1
49,659,1
49,660,1
49,661,1
49,662,1
49,663,1
49,664,1
49,665,1
49,666,1
49,667,1
49,668,1
49,669,1
49,670,1
49,671,1
49,672,1
49,673,1
49,674,1
49,675,1
49,676,1
49,677,1
49,678,1
49,679,1
49,680,1
49,681,1
49,682,1
49,683,1
49,684,1
49,685,1
49,686,1
49,687,1
49,688,1
49,689,1
49,690,1
49,691,1
49,692,1
49,693,1
49,694,1
49,695,1
49,696,1
49,697,1
49,698,1
49,699,1
49,700,-1
49,701,-1
49,702,-1
49,703,-1
49,704,-1
50,1,1
50,21,1
50,49,1
50,70,1
50,133,-1
50,135,1
50,140,1
50,149,1
50,174,1
50,284,1
50,355,1
50,527,1
50,536,1
50,538,1
50,540,1
50,564,1
50,601,1
50,606,1
50,615,1
50,619,1
50,637,1
50,656,1
50,675,1
50,681,1
50,690,1
50,692,1
50,711,1
50,767,1
50,914,1
50,1032,1
50,1325,1
50,1359,1
50,1360,1
50,1659,-1
50,1844,1
50,1857,1
50,2716,1
50,2717,1
51,1,1
51,48,1
51,49,1
51,53,1
51,79,1
51,129,1
51,139,1
51,154,1
51,359,1
51,402,1
51,517,1
51,535,1
51,543,1
51,544,1
51,557,1
51,562,1
51,567,1
51,579,1
51,597,1
51,607,1
51,620,1
51,657,1
51,670,1
51,688,1
51,695,1
51,711,1
51,770,1
51,778,1
51,796,1
51,816,1
51,856,1
51,888,1
51,916,1
51,940,1
51,986,1
51,994,1
51,1026,1
51,1358,1
51,1394,1
51,1812,1
51,1818,1
51,1993,1
51,2065,1
51,2152,1
51,2240,1
51,2241,1
51,2242,1
51,2243,1
51,2244,1
51,2246,1
52,1,1
52,816,1
53,1,1
53,11,1
53,13,1
53,21,1
53,38,1
53,39,1
53,43,1
53,46,-1
53,49,1
53,50,-1
53,51,1
53,70,1
53,79,1
53,83,1
53,94,1
53,99,1
53,115,1
53,123,1
53,129,1
53,136,1
53,137,1
53,139,1
53,144,1
53,149,1
53,154,1
53,221,1
53,225,1
53,238,1
53,261,1
53,267,1
53,269,1
53,271,1
53,283,1
53,284,1
53,305,-1
53,320,1
53,338,1
53,347,1
53,349,1
53,359,-1
53,389,1
53,409,1
53,515,1
53,519,1
53,520,1
53,521,1
53,524,1
53,528,1
53,529,1
53,531,1
53,535,1
53,536,1
53,538,1
53,540,-1
53,547,1
53,548,1
53,557,1
53,558,1
53,562,1
53,568,1
53,570,1
53,573,1
53,587,1
53,588,-1
53,589,-1
53,591,1
53,592,1
53,595,1
53,617,1
53,620,1
53,622,1
53,624,1
53,626,1
53,635,1
53,637,1
53,679,1
53,683,1
53,684,1
53,690,1
53,701,1
53,706,1
53,709,1
53,715,1
53,718,1
53,729,1
53,757,-1
53,776,1
53,778,1
53,794,1
53,837,1
53,867,1
53,876,1
53,893,1
53,918,1
53,930,1
53,931,1
53,949,1
53,956,1
53,966,1
53,991,1
53,1047,1
53,1099,1
53,1162,1
53,1195,1
53,1204,1
53,1233,1
53,1283,1
53,1294,1
53,1315,1
53,1321,1
53,1359,1
53,1398,1
53,1439,1
53,1442,-1
53,1443,1
53,1444,1
53,1445,1
53,1446,1
53,1447,1
53,1448,1
53,1449,1
53,1450,1
53,1451,1
53,1452,1
53,1453,1
53,1454,1
53,1455,1
53,1456,1
53,1457,1
53,1458,1
53,1459,1
53,1460,1
53,1461,1
53,1462,1
53,1463,1
53,1464,1
53,1465,1
53,1466,1
53,1467,1
53,1468,1
53,1469,1
53,1470,1
53,1471,1
53,1472,1
53,1473,1
53,1474,1
53,1475,1
53,1477,1
53,1478,1
53,1479,1
53,1480,1
53,1481,1
53,1482,1
53,1483,1
53,1484,1
53,1485,1
53,1486,1
53,1487,1
53,1488,1
53,1489,1
53,1490,1
53,1491,1
53,1492,1
53,1493,1
53,1494,1
53,1495,1
53,1496,1
53,1497,1
53,1498,1
53,1499,1
53,1500,1
53,1501,1
53,1502,1
53,1503,1
53,1504,1
53,1505,-1
53,1506,-1
54,1,1
54,716,1
55,1,1
55,45,1
55,46,1
55,49,1
55,75,1
55,80,1
55,140,1
55,531,1
55,534,1
55,538,1
55,577,1
55,583,1
55,604,1
